#CHR	START	END	ENTREZ	HUGO	Description
1	20301923	20306152	5320	PLA2G2A	phospholipase_A2_group_IIA_(platelets_synovial_fluid)_transcript_variant_4_mRNA
1	20354671	20418394	5322	PLA2G5	phospholipase_A2_group_V_mRNA
1	20439142	20446059	26279	PLA2G2D	phospholipase_A2_group_IID_transcript_variant_1_mRNA
1	20465822	20476879	64600	PLA2G2F	phospholipase_A2_group_IIF_mRNA
1	20490483	20501687	391013	PLA2G2C	phospholipase_A2_group_IIC_mRNA
1	20512577	20519942	127733	UBXN10	UBX_domain_protein_10_mRNA
1	20617411	20665715	127731	VWA5B1	von_Willebrand_factor_A_domain_containing_5B1_mRNA
1	20686293	20732187	339505	LOC339505	uncharacterized_non-coding_RNA
1	20808883	20812728	55450	CAMK2N1	calcium/calmodulin-dependent_protein_kinase_II_inhibitor_1_mRNA
1	20825940	20834674	79594	MUL1	mitochondrial_E3_ubiquitin_protein_ligase_1_nuclear_gene_encoding_mitochondrial_protein_mRNA
1	20878931	20881513	163933	FAM43B	family_with_sequence_similarity_43_member_B_mRNA
1	20915443	20945400	978	CDA	cytidine_deaminase_mRNA
1	20959947	20978004	65018	PINK1	PTEN_induced_putative_kinase_1_nuclear_gene_encoding_mitochondrial_protein_mRNA
1	20978259	20988037	1650	DDOST	dolichyl-diphosphooligosaccharide--protein_glycosyltransferase_subunit_(non-catalytic)_mRNA
1	20990506	21011681	57576	KIF17	kinesin_family_member_17_transcript_variant_2_mRNA
1	21046224	21059133	400745	SH2D5	SH2_domain_containing_5_transcript_variant_1_mRNA
1	21069170	21092024	50809	HP1BP3	heterochromatin_protein_1_binding_protein_3_mRNA
1	21132784	21299592	8672	EIF4G3	eukaryotic_translation_initiation_factor_4_gamma_3_transcript_variant_3_mRNA
1	21543739	21606183	1889	ECE1	endothelin_converting_enzyme_1_transcript_variant_3_mRNA
1	21619782	21626362	100506801	LOC100506801	uncharacterized_non-coding_RNA
1	21766582	21811393	84224	NBPF3	neuroblastoma_breakpoint_family_member_3_transcript_variant_4_non-coding_RNA
1	21835857	21904905	249	ALPL	alkaline_phosphatase_liver/bone/kidney_transcript_variant_1_mRNA
1	21922707	21946543	5909	RAP1GAP	RAP1_GTPase_activating_protein_transcript_variant_2_mRNA
1	22012384	22031108	84196	USP48	ubiquitin_specific_peptidase_48_transcript_variant_1_mRNA
1	22147942	22149041	401944	LDLRAD2	low_density_lipoprotein_receptor_class_A_domain_containing_2_mRNA
1	22148736	22157206	3339	HSPG2	heparan_sulfate_proteoglycan_2_mRNA
1	22303417	22315847	23436	CELA3B	chymotrypsin-like_elastase_family_member_3B_mRNA
1	22328148	22339035	10136	CELA3A	chymotrypsin-like_elastase_family_member_3A_mRNA
1	22351706	22357715	29092	LINC00339	long_intergenic_non-protein_coding_RNA_339_transcript_variant_1_non-coding_RNA
1	22379119	22413359	998	CDC42	cell_division_cycle_42_transcript_variant_3_mRNA
1	22443797	22469519	54361	WNT4	wingless-type_MMTV_integration_site_family_member_4_mRNA
1	22828068	22838627	9923	ZBTB40	zinc_finger_and_BTB_domain_containing_40_transcript_variant_2_mRNA
1	22890003	22916112	2046	EPHA8	EPH_receptor_A8_transcript_variant_2_mRNA
1	22963117	22966175	712	C1QA	complement_component_1_q_subcomponent_A_chain_mRNA
1	22970117	22974603	714	C1QC	complement_component_1_q_subcomponent_C_chain_transcript_variant_2_mRNA
1	22979681	22988029	713	C1QB	complement_component_1_q_subcomponent_B_chain_mRNA
1	23037330	23241082	2048	EPHB2	EPH_receptor_B2_transcript_variant_1_mRNA
1	23046009	23046091	100616391	MIR4684	microRNA_4684_microRNA
1	23189651	23189719	100422914	MIR4253	microRNA_4253_microRNA
1	23337326	23342343	729059	LOC729059	uncharacterized_mRNA
1	23345940	23410184	23028	KDM1A	lysine_(K)-specific_demethylase_1A_transcript_variant_1_mRNA
1	23370797	23370865	100422866	MIR3115	microRNA_3115_microRNA
1	23410515	23495517	7798	LUZP1	leucine_zipper_protein_1_transcript_variant_1_mRNA
1	23518387	23521222	3352	HTR1D	5-hydroxytryptamine_(serotonin)_receptor_1D_G_protein-coupled_mRNA
1	23636275	23638386	10236	HNRNPR	heterogeneous_nuclear_ribonucleoprotein_R_transcript_variant_4_mRNA
1	23685940	23694879	80818	ZNF436	zinc_finger_protein_436_transcript_variant_2_mRNA
1	23695463	23698330	148898	C1orf213	chromosome_1_open_reading_frame_213_transcript_variant_1_non-coding_RNA
1	23710670	23720526	6920	TCEA3	transcription_elongation_factor_A_(SII)_3_mRNA
1	23755055	23763170	55616	ASAP3	ArfGAP_with_SH3_domain_ankyrin_repeat_and_PH_domain_3_transcript_variant_2_mRNA
1	23832919	23857712	1870	E2F2	E2F_transcription_factor_2_mRNA
1	23884420	23886285	3399	ID3	inhibitor_of_DNA_binding_3_dominant_negative_helix-loop-helix_protein_mRNA
1	23907984	23967056	259283	MDS2	myelodysplastic_syndrome_2_translocation_associated_non-coding_RNA
1	24018268	24022915	6135	RPL11	ribosomal_protein_L11_transcript_variant_2_mRNA
1	24069855	24088549	6924	TCEB3	transcription_elongation_factor_B_(SIII)_polypeptide_3_(110kDa_elongin_A)_mRNA
1	24086871	24104787	100506963	LOC100506963	uncharacterized_non-coding_RNA
1	24104875	24114722	57095	PITHD1	PITH_(C-terminal_proteasome-interacting_domain_of_thioredoxin-like)_domain_containing_1_mRNA
1	24117645	24122029	11313	LYPLA2	lysophospholipase_II_mRNA
1	24122088	24126060	2582	GALE	UDP-galactose-4-epimerase_transcript_variant_3_mRNA
1	24130889	24144073	3155	HMGCL	3-hydroxymethyl-3-methylglutaryl-CoA_lyase_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_2_mRNA
1	24186287	24194787	2517	FUCA1	fucosidase_alpha-L-_1_tissue_mRNA
1	24200459	24239817	1269	CNR2	cannabinoid_receptor_2_(macrophage)_mRNA
1	24255559	24255637	100616492	MIR378F	microRNA_378f_microRNA
1	24286300	24289949	55629	PNRC2	proline-rich_nuclear_receptor_coactivator_2_mRNA
1	24292936	24306953	10772	SRSF10	serine/arginine-rich_splicing_factor_10_transcript_variant_4_mRNA
1	24382530	24393069	127294	MYOM3	myomesin_3_mRNA
1	24446260	24463799	58985	IL22RA1	interleukin_22_receptor_alpha_1_mRNA
1	24480646	24513765	163702	IFNLR1	interferon_lambda_receptor_1_transcript_variant_2_mRNA
1	24526729	24538180	284632	LOC284632	uncharacterized_non-coding_RNA
1	24645811	24681808	57822	GRHL3	grainyhead-like_3_(Drosophila)_transcript_variant_2_mRNA
1	24683488	24700300	90529	STPG1	sperm-tail_PG-rich_repeat_containing_1_transcript_variant_3_mRNA
1	24742244	24781314	57185	NIPAL3	NIPA-like_domain_containing_3_mRNA
1	24822822	24828850	100750325	RCAN3AS	RCAN3_antisense_transcript_variant_3_antisense_RNA
1	24828840	24863510	11123	RCAN3	RCAN_family_member_3_transcript_variant_4_mRNA
1	24882566	24935818	400746	NCMAP	noncompact_myelin_associated_protein_mRNA
1	24975349	24993416	10250	SRRM1	serine/arginine_repetitive_matrix_1_mRNA
1	25071877	25169078	25932	CLIC4	chloride_intracellular_channel_4_nuclear_gene_encoding_mitochondrial_protein_mRNA
1	25226001	25256770	864	RUNX3	runt-related_transcription_factor_3_transcript_variant_2_mRNA
1	25548766	25559013	25949	SYF2	_homolog_RNA_splicing_factor_(S._cerevisiae)_transcript_variant_1_mRNA
1	25568739	25573985	57035	C1orf63	chromosome_1_open_reading_frame_63_mRNA
1	25598980	25633433	6007	RHD	Rh_blood_group_D_antigen_transcript_variant_1_mRNA
1	25664788	25688852	23585	TMEM50A	transmembrane_protein_50A_mRNA
1	25688739	25747363	6006	RHCE	Rh_blood_group_CcEe_antigens_transcript_variant_1_mRNA
1	25757387	25785383	55219	TMEM57	transmembrane_protein_57_mRNA
1	25870075	25895377	26119	LDLRAP1	low_density_lipoprotein_receptor_adaptor_protein_1_mRNA
1	25943958	26111258	57134	MAN1C1	mannosidase_alpha_class_1C_member_1_mRNA
1	26126666	26144713	57190	SEPN1	selenoprotein_N_1_transcript_variant_1_mRNA
1	26146396	26159433	56181	MTFR1L	mitochondrial_fission_regulator_1-like_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_2_mRNA
1	26146444	26150097	646471	LOC646471	uncharacterized_non-coding_RNA
1	26160496	26185848	79000	AUNIP	aurora_kinase_A_and_ninein_interacting_protein_mRNA
1	26187974	26197744	164091	PAQR7	progestin_and_adipoQ_receptor_family_member_VII_mRNA
1	26210676	26219098	3925	STMN1	stathmin_1_transcript_variant_4_mRNA
1	26232852	26232945	100500808	MIR3917	microRNA_3917_microRNA
1	26286257	26324648	5051	PAFAH2	platelet-activating_factor_acetylhydrolase_2_40kDa_mRNA
1	26348270	26362954	2134	EXTL1	exostosin-like_glycosyltransferase_1_mRNA
1	26364513	26372604	7780	SLC30A2	solute_carrier_family_30_(zinc_transporter)_member_2_transcript_variant_1_mRNA
1	26377795	26394125	84676	TRIM63	tripartite_motif_containing_63_E3_ubiquitin_protein_ligase_mRNA
1	26437655	26452039	149420	PDIK1L	PDLIM1_interacting_kinase_1_like_transcript_variant_2_mRNA
1	26485510	26489119	79927	GRRP1	family_with_sequence_similarity_110_member_D_mRNA
1	26496387	26497364	51042	ZNF593	zinc_finger_protein_593_mRNA
1	26503980	26511677	10256	CNKSR1	connector_enhancer_of_kinase_suppressor_of_Ras_1_transcript_variant_1_mRNA
1	26517118	26528094	378807	CATSPER4	cation_channel_sperm_associated_4_mRNA
1	26560692	26605298	64793	CEP85	centrosomal_protein_85kDa_mRNA
1	26606212	26608013	83442	SH3BGRL3	SH3_domain_binding_glutamic_acid-rich_protein_like_3_mRNA
1	26608772	26633195	91544	UBXN11	UBX_domain_protein_11_transcript_variant_2_mRNA
1	26644410	26645690	1043	CD52	_molecule_mRNA
1	26662956	26664968	55057	AIM1L	absent_in_melanoma_1-like_mRNA
1	26688124	26699266	257101	ZNF683	zinc_finger_protein_683_transcript_variant_1_mRNA
1	26737268	26756210	79727	LIN28A	lin-28_homolog_A_(C._elegans)_mRNA
1	26758772	26797795	79947	DHDDS	dehydrodolichyl_diphosphate_synthase_transcript_variant_2_mRNA
1	26798901	26803133	3151	HMGN2	high_mobility_group_nucleosomal_binding_domain_2_mRNA
1	26869652	26898724	6195	RPS6KA1	ribosomal_protein_S6_kinase_90kDa_polypeptide_1_transcript_variant_2_mRNA
1	26881032	26881084	100302190	MIR1976	microRNA_1976_microRNA
1	27055870	27101711	8289	ARID1A	AT_rich_interactive_domain_1A_(SWI-like)_transcript_variant_1_mRNA
1	27114453	27124894	55650	PIGV	phosphatidylinositol_glycan_anchor_biosynthesis_class_V_transcript_variant_2_mRNA
1	27158508	27177097	84243	ZDHHC18	zinc_finger_DHHC-type_containing_18_mRNA
1	27189632	27190947	2810	SFN	stratifin_mRNA
1	27205872	27216869	54707	GPN2	GPN-loop_GTPase_2_mRNA
1	27216978	27226956	63906	GPATCH3	G_patch_domain_containing_3_mRNA
1	27237974	27240567	8431	NR0B2	nuclear_receptor_subfamily_0_group_B_member_2_mRNA
1	27248212	27273362	10726	NUDC	nuclear_distribution_C_homolog_(A._nidulans)_mRNA
1	27276046	27286901	126695	C1orf172	chromosome_1_open_reading_frame_172_mRNA
1	27320194	27327377	388610	TRNP1	TMF1-regulated_nuclear_protein_1_mRNA
1	27331510	27339333	115572	FAM46B	family_with_sequence_similarity_46_member_B_mRNA
1	27425299	27430513	6548	SLC9A1	solute_carrier_family_9_subfamily_A_(NHE1_cation_proton_antiporter_1)_member_1_transcript_variant_2_non-coding_RNA
1	27587446	27634732	23038	WDTC1	WD_and_tetratricopeptide_repeats_1_transcript_variant_1_mRNA
1	27648635	27662891	84065	TMEM222	transmembrane_protein_222_transcript_variant_4_non-coding_RNA
1	27650364	27653016	644961	LOC644961	actin_gamma_1_pseudogene_non-coding_RNA
1	27671363	27678538	84958	SYTL1	synaptotagmin-like_1_transcript_variant_1_mRNA
1	27684646	27688358	9064	MAP3K6	mitogen-activated_protein_kinase_kinase_kinase_6_mRNA
1	27695600	27701315	8547	FCN3	ficolin_(collagen/fibrinogen_domain_containing)_3_(Hakata_antigen)_transcript_variant_1_mRNA
1	27705595	27709805	388611	CD164L2	CD164_sialomucin-like_2_mRNA
1	27719147	27722317	2827	GPR3	G_protein-coupled_receptor_3_mRNA
1	27730733	27816678	10163	WASF2	WAS_protein_family_member_2_transcript_variant_1_mRNA
1	27860755	27930143	27245	AHDC1	AT_hook_DNA_binding_motif_containing_1_mRNA
1	27938800	27942174	2268	FGR	Gardner-Rasheed_feline_sarcoma_viral_(v-fgr)_oncogene_homolog_transcript_variant_3_mRNA
1	27992571	27998724	2537	IFI6	interferon_alpha-inducible_protein_6_transcript_variant_3_mRNA
1	28052489	28086275	199870	FAM76A	family_with_sequence_similarity_76_member_A_transcript_variant_3_mRNA
1	28099693	28150963	23673	STX12	syntaxin_12_mRNA
1	28160911	28161077	677774	SCARNA1	small_Cajal_body-specific_RNA_1_guide_RNA
1	28167524	28178179	5511	PPP1R8	protein_phosphatase_1_regulatory_subunit_8_transcript_variant_1_mRNA
1	28199054	28213193	9473	THEMIS2	thymocyte_selection_associated_family_member_2_transcript_variant_3_mRNA
1	28218048	28241236	6118	RPA2	replication_protein_A2_32kDa_mRNA
1	28261503	28282991	27293	SMPDL3B	sphingomyelin_phosphodiesterase_acid-like_3B_transcript_variant_2_mRNA
1	28286503	28294604	55113	XKR8	XK_Kell_blood_group_complex_subunit-related_family_member_8_mRNA
1	28296854	28415148	2140	EYA3	eyes_absent_homolog_3_(Drosophila)_mRNA
1	28421445	28423069	653566	LOC653566	signal_peptidase_complex_subunit_2_homolog_pseudogene
1	28473676	28503455	5724	PTAFR	platelet-activating_factor_receptor_transcript_variant_4_mRNA
1	28526789	28559542	22826	DNAJC8	DnaJ_(Hsp40)_homolog_subfamily_C_member_8_mRNA
1	28562601	28564616	93974	ATPIF1	ATPase_inhibitory_factor_1_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
1	28585962	28609002	83667	SESN2	sestrin_2_mRNA
1	28655512	28661861	54797	MED18	mediator_complex_subunit_18_transcript_variant_1_mRNA
1	28696092	28793725	65979	PHACTR4	phosphatase_and_actin_regulator_4_transcript_variant_1_mRNA
1	28832454	28865708	1104	RCC1	regulator_of_chromosome_condensation_1_transcript_variant_6_non-coding_RNA
1	28832454	28837404	8420	SNHG3	small_nucleolar_RNA_host_gene_3_(non-protein_coding)_transcript_variant_1_non-coding_RNA
1	28879528	28905057	54952	TRNAU1AP	tRNA_selenocysteine_1_associated_protein_1_transcript_variant_2_non-coding_RNA
1	28905049	28908366	85028	SNHG12	small_nucleolar_RNA_host_gene_12_(non-protein_coding)_non-coding_RNA
1	28905254	28905334	692212	SNORD99	small_nucleolar_RNA_C/D_box_99_small_nucleolar_RNA
1	28906275	28906405	677838	SNORA61	small_nucleolar_RNA_H/ACA_box_61_small_nucleolar_RNA
1	28906892	28907024	677825	SNORA44	small_nucleolar_RNA_H/ACA_box_44_small_nucleolar_RNA
1	28907431	28907565	692073	SNORA16A	small_nucleolar_RNA_H/ACA_box_16A_small_nucleolar_RNA
1	28918711	28921088	115273	RAB42	_member_RAS_oncogene_family_transcript_variant_2_mRNA
1	28929608	28969604	6883	TAF12	_RNA_polymerase_II_TATA_box_binding_protein_(TBP)-associated_factor_20kDa_transcript_variant_1_mRNA
1	28975111	28975246	26824	RNU11	RNA_U11_small_nuclear_small_nuclear_RNA
1	28995239	29042115	10691	GMEB1	glucocorticoid_modulatory_element_binding_protein_1_transcript_variant_2_mRNA
1	29063132	29096287	51441	YTHDF2	YTH_domain_family_member_2_transcript_variant_2_mRNA
1	29138653	29190208	4985	OPRD1	opioid_receptor_delta_1_mRNA
1	29241087	29380164	2035	EPB41	erythrocyte_membrane_protein_band_4.1_(elliptocytosis_1_RH-linked)_transcript_variant_3_mRNA
1	29445936	29449013	399474	TMEM200B	transmembrane_protein_200B_transcript_variant_1_mRNA
1	29474249	29508637	6429	SRSF4	serine/arginine-rich_splicing_factor_4_mRNA
1	29519384	29557454	51102	MECR	mitochondrial_trans-2-enoyl-CoA_reductase_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_2_mRNA
1	29563027	29653325	10076	PTPRU	protein_tyrosine_phosphatase_receptor_type_U_transcript_variant_3_mRNA
1	31184123	31196432	4146	MATN1	matrilin_1_cartilage_matrix_protein_mRNA
1	31191618	31199593	100129196	MATN1-AS1	MATN1_antisense_RNA_1_non-coding_RNA
1	31205314	31230683	7805	LAPTM5	lysosomal_protein_transmembrane_5_mRNA
1	31212002	31212079	100616164	MIR4420	microRNA_4420_microRNA
1	31342312	31351587	9672	SDC3	syndecan_3_mRNA
1	31404352	31465507	9698	PUM1	pumilio_homolog_1_(Drosophila)_transcript_variant_1_mRNA
1	31408535	31408623	692234	SNORD103A	small_nucleolar_RNA_C/D_box_103A_small_nucleolar_RNA
1	31408535	31422052	692235	SNORD103B	small_nucleolar_RNA,_C/D_box_103B
1	31441009	31441084	692200	SNORD85	small_nucleolar_RNA_C/D_box_85_small_nucleolar_RNA
1	31460911	31461481	28997	PRO0611	PRO0611_protein
1	31652591	31661034	79570	NKAIN1	Na+/K+_transporting_ATPase_interacting_1_mRNA
1	31732414	31742513	9410	SNRNP40	small_nuclear_ribonucleoprotein_40kDa_(U5)_mRNA
1	31769841	31837780	51538	ZCCHC17	zinc_finger_CCHC_domain_containing_17_mRNA
1	31838099	31845923	2170	FABP3	fatty_acid_binding_protein_3_muscle_and_heart_(mammary-derived_growth_inhibitor)_mRNA
1	31885962	31899166	347735	SERINC2	serine_incorporator_2_transcript_variant_1_mRNA
1	31971838	31973124	149086	LOC149086	ornithine_decarboxylase_1_pseudogene_non-coding_RNA
1	31984035	31989846	284551	LOC284551	uncharacterized_non-coding_RNA
1	32042085	32046561	64129	TINAGL1	tubulointerstitial_nephritis_antigen-like_1_transcript_variant_2_mRNA
1	32083300	32092919	3061	HCRTR1	hypocretin_(orexin)_receptor_1_mRNA
1	32095462	32110218	553115	PEF1	penta-EF-hand_domain_containing_1_transcript_variant_3_non-coding_RNA
1	32117847	32164207	1307	COL16A1	collagen_type_XVI_alpha_1_mRNA
1	32192718	32202280	576	BAI2	brain-specific_angiogenesis_inhibitor_2_mRNA
1	32224260	32224336	100423028	MIR4254	microRNA_4254_microRNA
1	32260096	32264232	90853	SPOCD1	SPOC_domain_containing_1_mRNA
1	32372021	32385259	8073	PTP4A2	protein_tyrosine_phosphatase_type_IVA_member_2_transcript_variant_3_mRNA
1	32479294	32509482	10657	KHDRBS1	KH_domain_containing_RNA_binding_signal_transduction_associated_1_transcript_variant_1_mRNA
1	32538502	32566163	55116	TMEM39B	transmembrane_protein_39B_mRNA
1	32573643	32642168	23633	KPNA6	karyopherin_alpha_6_(importin_alpha_7)_mRNA
1	32645344	32663886	200081	TXLNA	taxilin_alpha_mRNA
1	32666201	32670398	79140	CCDC28B	coiled-coil_domain_containing_28B_mRNA
1	32671235	32674288	55721	IQCC	IQ_motif_containing_C_transcript_variant_2_mRNA
1	32674694	32681797	149069	DCDC2B	doublecortin_domain_containing_2B_mRNA
1	32680077	32687926	56063	TMEM234	transmembrane_protein_234_mRNA
1	32687184	32697205	8668	EIF3I	eukaryotic_translation_initiation_factor_3_subunit_I_mRNA
1	32697260	32706265	339483	MTMR9LP	myotubularin_related_protein_9-like_pseudogene_non-coding_RNA
1	32712817	32714461	84734	FAM167B	family_with_sequence_similarity_167_member_B_mRNA
1	32739740	32745811	3932	LCK	lymphocyte-specific_protein_tyrosine_kinase_transcript_variant_1_mRNA
1	32757707	32793590	3065	HDAC1	histone_deacetylase_1_mRNA
1	32799429	32801840	65108	MARCKSL1	MARCKS-like_1_transcript_variant_2_non-coding_RNA
1	32826870	32827844	100128071	LOC100128071	family_with_sequence_similarity_229_member_A_mRNA
1	32827861	32829924	81629	TSSK3	testis-specific_serine_kinase_3_mRNA
1	32830704	32860062	55108	BSDC1	BSD_domain_containing_1_transcript_variant_2_mRNA
1	32930657	32953459	728116	ZBTB8B	zinc_finger_and_BTB_domain_containing_8B_mRNA
1	33004771	33066226	653121	ZBTB8A	zinc_finger_and_BTB_domain_containing_8A_mRNA
1	33065772	33116185	339487	ZBTB8OS	zinc_finger_and_BTB_domain_containing_8_opposite_strand_mRNA
1	33116748	33151812	5928	RBBP4	retinoblastoma_binding_protein_4_transcript_variant_1_mRNA
1	33145506	33168361	81493	SYNC	syncoilin_intermediate_filament_protein_transcript_variant_1_mRNA
1	33207511	33240571	57648	KIAA1522	_transcript_variant_1_mRNA
1	33240839	33247704	8565	YARS	tyrosyl-tRNA_synthetase_mRNA
1	33283118	33302760	64766	S100PBP	S100P_binding_protein_transcript_variant_1_mRNA
1	33327868	33330398	252995	FNDC5	fibronectin_type_III_domain_containing_5_transcript_variant_2_mRNA
1	33352097	33360247	3208	HPCA	hippocalcin_mRNA
1	33360195	33366953	113452	TMEM54	transmembrane_protein_54_mRNA
1	33402049	33430286	127544	RNF19B	ring_finger_protein_19B_transcript_variant_2_mRNA
1	33473540	33502512	204	AK2	adenylate_kinase_2_transcript_variant_4_non-coding_RNA
1	33547778	33567493	113451	ADC	arginine_decarboxylase_mRNA
1	33611002	33647671	55223	TRIM62	tripartite_motif_containing_62_mRNA
1	33722173	33766320	149076	ZNF362	zinc_finger_protein_362_mRNA
1	33772366	33786699	127550	A3GALT2	alpha_1_3-galactosyltransferase_2_mRNA
1	33789223	33815499	1912	PHC2	polyhomeotic_homolog_2_(Drosophila)_transcript_variant_2_mRNA
1	33797993	33798093	100500853	MIR3605	microRNA_3605_microRNA
1	33938251	33958212	7579	ZSCAN20	zinc_finger_and_SCAN_domain_containing_20_mRNA
1	34057406	34175104	114784	CSMD2	CUB_and_Sushi_multiple_domains_2_mRNA
1	34326075	34330392	127540	HMGB4	high_mobility_group_box_4_transcript_variant_1_mRNA
1	34334556	34351059	402779	LOC402779	uncharacterized_non-coding_RNA
1	34632623	34684731	84970	C1orf94	chromosome_1_open_reading_frame_94_transcript_variant_2_mRNA
1	35220647	35224113	2709	GJB5	gap_junction_protein_beta_5_31.1kDa_mRNA
1	35225341	35229325	127534	GJB4	gap_junction_protein_beta_4_30.3kDa_mRNA
1	35246789	35251967	2707	GJB3	gap_junction_protein_beta_3_31kDa_transcript_variant_1_mRNA
1	35258170	35261348	2701	GJA4	gap_junction_protein_alpha_4_37kDa_mRNA
1	35315962	35324646	113444	SMIM12	small_integral_membrane_protein_12_transcript_variant_1_mRNA
1	35331036	35370984	58512	DLGAP3	discs_large_(Drosophila)_homolog-associated_protein_3_mRNA
1	35441299	35444307	653160	LOC653160	uncharacterized_non-coding_RNA
